SaleId,CustomerId,ProductId,Date,Quantity,NetAmount,Discount
4821,C810967,P375734,2023-11-28,6,4622.41,851.93
4822,C949034,P196667,2023-06-05,7,7399.25,649.35
4823,C424446,P785818,2024-01-25,5,912.82,5.73
4824,C691564,P883409,2024-01-14,1,334.25,28.78
4825,C223685,P934635,2023-05-08,8,5309.94,149.26
4826,C008640,P055207,2023-12-04,8,4798.26,767.26
4827,C691564,P812662,2023-03-13,3,1516.34,262.48
4828,C230731,P525569,2023-12-26,2,1571.99,242.39
4829,C314388,P010283,2024-10-25,2,226.62,60.38
4830,C825533,P387975,2024-03-14,1,492.71,7.01
4831,C494998,P644241,2025-03-03,1,984.37,1.07
4832,C424446,P796107,2023-09-26,5,3854.92,672.78
4833,C960979,P885016,2024-06-19,8,2228.63,363.69
4834,C513512,P442180,2024-10-16,8,949.31,313.25
4835,C147751,P371270,2024-10-19,1,796.37,191.05
4836,C874462,P993502,2023-01-19,2,2033.52,53.04
4837,C808246,P465110,2024-10-10,1,335.14,5.43
4838,C187066,P106633,2025-05-05,1,450.74,63.42
4839,C176725,P812662,2025-02-11,1,533.42,59.52
4840,C529393,P116864,2023-06-02,3,2491.91,105.22
4841,C691564,P157866,2024-09-11,4,626.55,161.77
4842,C864678,P775751,2023-01-17,7,3536.21,155.17
4843,C003524,P656411,2025-03-12,8,3099.5,589.22
4844,C225258,P375734,2025-04-11,5,3666.1,895.85
4845,C007335,P517566,2023-05-23,5,198.27,42.18
4846,C047759,P727843,2024-01-08,4,58.68,7.8
4847,C185687,P159362,2023-01-26,6,3918.72,553.2
4848,C450811,P387671,2025-04-06,5,4032.36,332.94
4849,C064761,P310596,2025-07-11,7,4235.29,864.84
4850,C487387,P065667,2023-02-20,7,359.32,56.41
4851,C058454,P710221,2024-01-06,5,55.03,3.72
4852,C333840,P571543,2023-09-18,6,3919.14,866.94
4853,C007855,P864947,2024-11-02,7,3850.4,1111.97
4854,C593747,P598642,2023-12-29,4,3724.66,744.38
4855,C435426,P464335,2023-07-23,5,1789.06,292.19
4856,C439813,P515811,2024-11-01,7,3670.57,686.16
4857,C442637,P785818,2023-08-10,7,971.35,314.62
4858,C721441,P498694,2023-11-17,4,2646.29,106.15
4859,C064761,P382969,2024-04-29,6,4618.12,696.98
4860,C258086,P436656,2025-07-11,5,1002.79,65.06
4861,C901375,P157866,2025-02-28,4,658.86,129.46
4862,C870680,P208944,2023-11-04,4,1634.64,455.2
4863,C909474,P207957,2024-09-03,6,5162.91,1427.73
4864,C309883,P496878,2023-01-25,5,1213.91,105.24
4865,C058008,P644241,2025-01-08,1,838.64,146.8
4866,C934521,P826289,2024-02-15,8,5976.87,257.45
4867,C875935,P676501,2024-04-13,4,233.0,17.56
4868,C372107,P993502,2024-08-03,1,861.5,181.78
4869,C910316,P649669,2025-07-25,8,6577.98,1928.9
4870,C709445,P327724,2023-10-04,6,566.0,113.26
4871,C435823,P599862,2023-09-05,1,880.15,14.18
4872,C671671,P825163,2024-07-26,6,6292.45,177.83
4873,C736384,P856438,2024-12-06,1,937.94,76.02
4874,C538483,P918103,2024-11-04,3,865.49,273.1
4875,C810458,P720285,2023-08-03,6,5271.07,317.09
4876,C370499,P238925,2025-07-19,8,898.9,157.58
4877,C901375,P371270,2025-04-24,4,3208.53,741.15
4878,C121868,P980619,2023-07-12,2,1595.54,397.32
4879,C366528,P330689,2023-04-25,3,1642.47,104.37
4880,C230731,P319092,2023-01-30,5,3230.43,1067.87
4881,C439281,P474352,2024-01-02,3,1624.41,461.46
4882,C957181,P661845,2024-07-18,7,917.23,244.0
4883,C063646,P885016,2025-04-05,6,1890.28,53.96
4884,C899814,P387975,2024-01-08,8,3774.44,223.32
4885,C854339,P420341,2025-01-02,6,27.99,2.67
4886,C538483,P010283,2023-09-23,7,759.2,245.3
4887,C381866,P010283,2024-08-21,4,527.48,46.52
4888,C035403,P553619,2024-11-12,5,2852.85,268.45
4889,C304741,P327724,2025-02-12,4,374.88,77.96
4890,C189904,P038166,2025-08-03,7,1862.33,65.4
4891,C996207,P489519,2025-05-15,2,388.1,45.02
4892,C281961,P971430,2024-03-28,5,983.66,104.84
4893,C103693,P273314,2024-11-14,6,1568.16,410.88
4894,C378313,P517566,2025-01-06,3,116.82,27.45
4895,C423939,P330689,2023-06-27,7,4046.67,29.29
4896,C423939,P387975,2023-05-02,8,3605.72,392.04
4897,C652429,P366261,2024-03-10,4,2413.69,51.67
4898,C505729,P097562,2023-01-21,4,2859.91,857.81
4899,C234661,P029248,2023-03-17,7,3342.84,764.76
4900,C058008,P720285,2023-12-10,1,765.51,165.85
4901,C819855,P415103,2023-05-27,3,2401.62,711.69
4902,C042388,P598642,2024-03-27,4,3712.99,756.05
4903,C635024,P696956,2025-02-17,4,3176.06,239.42
4904,C439813,P107697,2025-07-30,1,236.83,19.8
4905,C423598,P387671,2024-11-04,5,3655.71,709.59
4906,C557055,P934771,2024-01-14,4,218.01,24.27
4907,C730261,P471980,2025-05-29,3,2259.45,362.46
4908,C819855,P384081,2023-04-20,4,387.2,26.4
4909,C051929,P644241,2025-02-24,6,5259.94,652.7
4910,C684672,P796107,2024-09-12,2,1761.19,49.89
4911,C351396,P934635,2024-08-27,1,554.71,127.69
4912,C783807,P835266,2023-07-18,2,1599.32,239.68
4913,C991202,P842673,2024-10-24,5,3086.4,204.65
4914,C331341,P195857,2023-08-19,2,904.88,257.68
4915,C435823,P961816,2024-11-11,8,7453.41,1025.15
4916,C744651,P772985,2023-11-25,1,756.29,85.9
4917,C678004,P473890,2023-04-28,8,613.14,109.26
4918,C621743,P029248,2025-04-08,2,906.69,266.91
4919,C884547,P539972,2024-06-05,2,1839.21,490.27
4920,C582636,P880163,2025-01-31,1,936.79,209.54
4921,C553918,P649669,2025-04-19,3,3065.08,125.0
4922,C097859,P566556,2023-09-10,7,6555.03,1083.09
4923,C042076,P155817,2024-03-29,4,176.99,36.21
4924,C640078,P306313,2023-04-27,1,208.13,20.52
4925,C946606,P736478,2024-11-29,8,5187.03,719.61
4926,C497757,P934635,2023-12-21,2,1237.48,127.32
4927,C672594,P141272,2023-09-18,5,3489.9,301.2
4928,C570220,P755976,2023-01-07,3,838.24,201.8
4929,C870685,P801232,2023-09-07,8,5019.02,808.5
4930,C890407,P490957,2025-02-01,5,3112.63,590.62
4931,C677641,P375227,2024-08-31,6,2190.68,315.1
4932,C377666,P525569,2023-02-18,4,3040.38,588.38
4933,C438214,P908105,2023-01-09,4,2410.9,176.7
4934,C637717,P382969,2024-11-26,6,4919.66,395.44
4935,C876960,P021683,2024-12-29,3,2499.64,159.62
4936,C095923,P415103,2024-06-01,2,2052.37,23.17
4937,C198799,P566556,2024-11-11,3,2908.15,365.33
4938,C918287,P175136,2025-06-11,6,2652.01,68.09
4939,C032137,P116216,2024-01-20,1,997.71,25.73
4940,C315159,P961816,2023-06-02,1,1033.71,26.11
4941,C593747,P566556,2023-06-23,6,5243.96,1303.0
4942,C254509,P038166,2025-02-28,4,912.88,188.68
4943,C754008,P055207,2024-06-19,2,1139.66,251.72
4944,C960979,P900194,2023-08-16,7,1765.61,470.12
4945,C703193,P021683,2024-08-01,2,1485.41,287.43
4946,C454719,P553619,2023-09-09,7,3714.09,655.73
4947,C684672,P436656,2024-08-29,5,894.85,173.0
4948,C877345,P306313,2023-07-08,1,226.21,2.44
4949,C948746,P856438,2023-03-24,5,4184.17,885.63
4950,C635024,P175136,2024-04-30,1,401.58,51.77
4951,C640078,P097562,2023-10-03,6,4361.78,1214.8
4952,C982519,P309407,2025-05-08,6,5371.35,143.67
4953,C072630,P382969,2023-01-07,6,5207.57,107.53
4954,C728645,P473890,2025-02-10,2,152.51,28.09
4955,C529393,P160288,2024-01-06,5,1224.46,373.39
4956,C023628,P833885,2023-05-26,7,3784.36,356.21
4957,C621743,P609544,2024-09-06,3,251.25,32.13
4958,C211679,P010283,2023-08-30,8,1019.96,128.04
4959,C637717,P609544,2024-12-05,7,537.23,123.99
4960,C095923,P097562,2024-08-21,6,5017.82,558.76
4961,C092090,P474352,2025-02-22,7,3743.15,1123.88
4962,C314388,P489519,2023-08-13,1,196.41,20.15
4963,C487387,P710221,2024-04-14,2,22.35,1.15
4964,C668177,P553619,2025-02-04,5,2478.96,642.34
4965,C634806,P414772,2025-01-16,3,1871.33,107.56
4966,C336267,P159362,2024-11-14,7,3963.26,1253.98
4967,C588080,P817843,2025-03-17,7,3198.74,909.77
4968,C640228,P785818,2024-03-10,4,601.19,133.65
4969,C602276,P891377,2024-11-27,2,1033.5,18.84
4970,C833710,P367946,2025-03-08,2,1418.12,292.62
4971,C620251,P484060,2024-01-19,3,1756.37,140.11
4972,C961435,P062363,2024-09-07,7,5640.89,1856.18
4973,C473532,P598642,2023-08-01,7,7308.69,512.13
4974,C652614,P208944,2024-02-02,6,2839.22,295.54
4975,C946606,P055207,2024-08-30,8,4275.75,1289.77
4976,C072630,P168876,2024-07-18,4,2029.36,1.52
4977,C332964,P415103,2023-08-14,8,6884.75,1417.41
4978,C166307,P649669,2024-02-16,4,3519.62,733.82
4979,C035403,P116864,2024-08-13,3,2112.23,484.9
4980,C196874,P609544,2024-11-08,3,249.19,34.19
4981,C557055,P776014,2023-12-04,4,4064.11,306.09
4982,C785244,P436451,2023-02-21,7,5455.75,1244.23
4983,C435823,P934771,2024-08-15,2,118.66,2.48
4984,C377666,P375227,2023-05-12,3,1164.95,87.94
4985,C923885,P498694,2023-07-17,1,673.06,15.05
4986,C884941,P944501,2024-12-14,7,2708.55,527.48
4987,C949034,P825163,2024-11-24,8,7492.97,1134.07
4988,C909474,P801232,2024-11-02,5,2884.05,758.15
4989,C664434,P899452,2024-08-18,8,2056.28,380.28
4990,C557055,P327724,2023-06-15,3,330.59,9.04
4991,C923885,P062363,2023-10-13,7,6015.41,1481.66
4992,C442637,P496878,2024-06-13,2,454.73,72.93
4993,C954133,P484060,2025-07-01,1,563.78,68.38
4994,C058454,P490957,2024-10-09,6,3992.42,451.48
4995,C198799,P981945,2024-02-22,4,702.71,183.73
4996,C456189,P222288,2024-01-11,6,1019.65,128.81
4997,C976694,P367946,2023-04-16,7,5094.42,893.17
4998,C640615,P900194,2023-08-12,8,1971.37,583.75
4999,C187066,P069861,2023-04-01,4,3253.92,492.2
5000,C450811,P721433,2025-06-27,1,1080.22,117.35
5001,C439281,P175136,2023-04-27,4,1521.9,291.5
5002,C348136,P814985,2023-03-20,7,2012.97,663.06
5003,C272914,P081878,2025-03-25,3,2267.85,67.08
5004,C120303,P357660,2024-03-07,2,748.46,187.8
5005,C999288,P079649,2024-04-26,6,3134.02,224.84
5006,C691569,P471980,2023-11-14,1,820.95,53.02
5007,C260803,P539972,2024-09-07,6,5678.57,1309.87
5008,C333840,P498694,2025-03-06,6,3608.94,519.72
5009,C703796,P598642,2025-07-14,4,3709.21,759.83
5010,C659474,P566556,2025-02-15,2,2098.77,83.55
5011,C332964,P645373,2024-09-10,3,3320.46,125.34
5012,C535970,P465110,2023-04-19,8,2173.71,550.85
5013,C876960,P796107,2023-11-27,2,1526.13,284.95
5014,C686926,P785818,2025-06-07,7,997.26,288.71
5015,C810967,P885016,2024-12-24,4,1164.66,131.5
5016,C736384,P045043,2024-12-13,7,5903.33,365.59
5017,C234661,P835266,2024-01-02,5,4485.24,112.26
5018,C535543,P883409,2023-09-15,6,2050.89,127.29
5019,C761747,P055207,2023-08-11,1,590.8,104.89
5020,C875935,P833885,2024-09-04,7,3600.93,539.64
5021,C473532,P029248,2025-03-04,1,491.36,95.44
5022,C877345,P800050,2024-01-07,8,5385.33,188.99
5023,C332964,P038166,2024-07-29,3,681.05,145.12
5024,C967282,P306313,2024-10-13,4,839.46,75.14
5025,C875138,P387671,2024-03-04,7,5334.93,776.49
5026,C229883,P679216,2023-08-09,8,8797.45,443.83
5027,C877345,P727843,2023-01-30,8,109.94,23.02
5028,C670454,P553619,2024-11-03,4,2055.93,441.11
5029,C570220,P885016,2023-11-09,3,814.04,158.08
5030,C746305,P375227,2025-01-22,5,2039.05,49.1
5031,C563213,P387975,2025-06-19,4,1593.73,405.15
5032,C955006,P900194,2024-11-20,4,1218.53,59.03
5033,C667686,P392619,2023-11-17,5,40.9,11.9
5034,C810458,P489519,2023-04-13,5,1004.25,78.55
5035,C456189,P891377,2025-02-18,5,2528.71,102.14
5036,C290882,P444405,2023-06-11,5,2116.42,137.88
5037,C131197,P310596,2023-01-08,5,3242.94,400.01
5038,C894333,P387671,2023-05-01,7,5107.05,1004.37
5039,C210817,P367946,2023-10-08,1,724.35,131.02
5040,C561221,P899452,2023-04-16,5,1334.4,188.45
5041,C854339,P415103,2024-09-26,2,1609.97,465.57
5042,C905579,P831530,2023-11-24,5,1431.48,375.27
5043,C092090,P817843,2025-05-08,6,2649.88,871.7
5044,C637717,P141272,2024-06-04,3,2055.41,219.25
5045,C042076,P069861,2023-01-28,4,3448.02,298.1
5046,C403269,P826289,2023-07-05,3,2317.28,20.59
5047,C620251,P097562,2024-05-06,7,5349.36,1156.65
5048,C103953,P473890,2024-11-10,7,537.29,94.81
5049,C564091,P414772,2024-08-06,6,3726.52,231.26
5050,C171749,P776014,2023-04-06,5,5335.93,126.82
5051,C370499,P415103,2025-03-12,4,3519.25,631.83
5052,C687203,P371270,2025-03-13,5,4780.57,156.53
5053,C880306,P661845,2023-10-29,1,150.19,15.7
5054,C260803,P755976,2024-06-08,4,1293.06,93.66
5055,C336836,P842673,2025-04-05,5,2736.06,554.99
5056,C171749,P649669,2023-09-01,5,5039.41,277.39
5057,C807420,P484060,2025-01-25,7,3942.58,482.54
5058,C311649,P065667,2025-01-19,1,51.85,7.54
5059,C039459,P644241,2025-04-11,5,4710.74,216.46
5060,C920893,P775751,2023-06-30,7,2820.42,870.96
5061,C092090,P420341,2023-12-04,6,30.5,0.16
5062,C435426,P679216,2023-12-15,1,988.35,166.81
5063,C804397,P539972,2025-02-16,6,5924.84,1063.6
5064,C949034,P373228,2023-09-12,7,386.38,97.6
5065,C381866,P517566,2023-10-18,6,273.43,15.11
5066,C149191,P981945,2025-05-09,8,1593.44,179.44
5067,C785244,P835266,2024-04-13,2,1470.02,368.98
5068,C698071,P842673,2023-01-05,1,532.82,125.39
5069,C874462,P465110,2023-10-08,3,881.1,140.61
5070,C459725,P490957,2025-08-14,5,2790.44,912.81
5071,C508284,P474352,2024-11-13,7,4238.76,628.27
5072,C640078,P207957,2024-04-05,5,4864.74,627.46
5073,C660655,P772985,2024-04-13,1,658.55,183.64
5074,C103953,P473890,2023-02-22,2,142.39,38.21
5075,C189546,P155531,2025-07-18,2,2250.15,46.39
5076,C372107,P645373,2025-03-28,5,4599.97,1143.03
5077,C144592,P944501,2023-04-16,6,2501.78,271.96
5078,C304741,P598642,2024-03-18,6,6703.47,0.09
5079,C686511,P079649,2024-07-09,7,2994.17,924.5
5080,C435823,P981945,2024-01-29,8,1479.39,293.49
5081,C039728,P276820,2025-06-27,3,829.18,44.66
5082,C391908,P710221,2024-01-12,7,70.42,11.83
5083,C324357,P208124,2025-06-23,5,4925.34,434.41
5084,C687203,P825163,2025-03-11,7,6777.7,770.96
5085,C991202,P319092,2025-03-20,4,3022.16,416.48
5086,C788211,P471980,2023-05-19,5,3385.28,984.57
5087,C590483,P392619,2023-03-15,8,66.92,17.56
5088,C593747,P414772,2025-07-10,6,3164.7,793.08
5089,C923885,P817843,2023-02-04,3,1615.33,145.46
5090,C678004,P097562,2024-07-05,6,4361.87,1214.71
5091,C513512,P201973,2025-02-01,3,1191.14,277.39
5092,C588080,P736478,2025-03-19,2,1244.39,232.27
5093,C875138,P971430,2024-06-13,5,932.58,155.92
5094,C372107,P157866,2025-05-30,1,164.01,33.07
5095,C672594,P155817,2024-06-08,6,302.15,17.65
5096,C830235,P880163,2023-01-23,2,1805.38,487.28
5097,C582636,P155531,2024-07-16,7,6830.03,1207.86
5098,C746721,P710221,2023-01-02,5,49.31,9.44
5099,C193198,P310596,2023-05-31,8,5158.9,669.82
5100,C668177,P168876,2025-02-16,8,4012.23,49.53
5101,C072630,P055207,2023-12-02,7,4691.25,178.58
5102,C808405,P517566,2023-08-09,5,222.17,18.28
5103,C313678,P490957,2024-10-05,5,3330.18,373.07
5104,C008640,P168876,2025-02-04,4,1912.77,118.11
5105,C171749,P069861,2024-11-21,3,2671.8,137.79
5106,C807420,P155531,2024-11-26,7,7859.49,178.4
5107,C320275,P175136,2024-04-04,4,1433.4,380.0
5108,C910316,P160288,2023-10-14,6,1696.44,220.98
5109,C877345,P696956,2024-11-22,7,4646.9,1330.19
5110,C693755,P841579,2024-02-06,8,5384.1,837.02
5111,C347203,P275389,2024-06-05,8,7617.7,1945.42
5112,C957181,P785818,2025-03-02,6,933.26,169.0
5113,C637717,P159362,2024-10-27,4,2279.97,701.31
5114,C193198,P825163,2023-05-22,6,5097.87,1372.41
5115,C910316,P382969,2025-03-17,5,3456.83,972.42
5116,C982519,P097562,2024-05-02,7,5748.5,757.51
5117,C021889,P992250,2023-10-16,1,538.37,38.22
5118,C808246,P918103,2025-06-06,8,2716.49,319.75
5119,C948746,P010283,2023-11-12,8,1047.34,100.66
5120,C532902,P273314,2023-03-19,6,1605.8,373.24
5121,C263770,P710221,2024-10-29,4,46.3,0.7
5122,C874462,P141272,2025-03-18,1,636.27,121.95
5123,C634806,P812662,2025-05-21,5,2417.36,547.34
5124,C660655,P195857,2024-02-12,6,2854.69,632.99
5125,C808246,P097562,2025-02-01,5,3807.93,839.22
5126,C538483,P841579,2024-06-21,6,3902.17,763.67
5127,C971194,P162734,2023-09-09,6,398.76,124.86
5128,C281961,P856438,2024-02-26,7,5351.94,1745.78
5129,C384972,P656411,2025-06-01,1,431.09,30.0
5130,C982519,P812662,2025-01-24,2,1165.09,20.79
5131,C185687,P841579,2025-04-14,5,3319.63,568.57
5132,C711530,P644241,2025-04-24,7,6763.92,134.16
5133,C149191,P428001,2024-08-04,7,5416.67,1425.9
5134,C221784,P273314,2024-07-14,2,547.06,112.62
5135,C446753,P428001,2023-08-09,8,6280.39,1539.69
5136,C724234,P474352,2024-03-12,2,1282.13,108.45
5137,C038689,P833885,2024-04-04,7,3184.81,955.76
5138,C457719,P157866,2024-06-07,8,1312.97,263.67
5139,C007855,P222288,2025-01-20,7,1205.92,133.95
5140,C494998,P776014,2024-07-14,3,2697.37,580.28
5141,C687203,P195857,2024-12-30,3,1583.03,160.81
5142,C538483,P195857,2023-01-18,2,1082.28,80.28
5143,C296710,P371270,2024-12-09,4,3946.12,3.56
5144,C698013,P319092,2024-12-22,3,2258.94,320.04
5145,C837588,P208124,2023-11-20,5,4236.65,1123.1
5146,C099135,P097562,2024-09-30,7,6221.8,284.21
5147,C647026,P341596,2023-09-17,1,364.61,35.46
5148,C072630,P273314,2024-06-28,7,2091.79,217.09
5149,C825533,P229314,2023-11-11,8,5277.13,1461.67
5150,C884547,P420341,2024-08-27,2,9.57,0.65
5151,C224502,P428001,2023-12-14,3,2741.07,191.46
5152,C721441,P160288,2025-04-27,3,958.07,0.64
5153,C324357,P436451,2023-10-16,2,1906.29,7.99
5154,C198895,P414772,2025-07-27,4,2121.97,516.55
5155,C370660,P329645,2025-05-08,6,70.02,23.1
5156,C171749,P157866,2024-02-28,5,757.36,228.04
5157,C030990,P553619,2023-11-06,2,1184.91,63.61
5158,C588274,P162734,2023-03-20,4,348.32,0.76
5159,C948746,P736478,2024-01-18,4,2755.79,197.53
5160,C135342,P302996,2024-07-01,2,315.31,30.17
5161,C189546,P387975,2025-03-05,6,2520.32,478.0
5162,C391908,P429026,2024-05-15,6,5382.62,506.02
5163,C189546,P141272,2025-04-08,5,3122.08,669.02
5164,C502993,P079649,2025-07-27,3,1271.7,407.73
5165,C580502,P168876,2023-12-05,6,2431.23,615.09
5166,C728645,P168876,2024-04-16,6,2469.12,577.2
5167,C976694,P645373,2024-07-04,4,3511.89,1082.51
5168,C499661,P571543,2023-11-15,2,1376.9,218.46
5169,C144592,P275389,2025-01-19,1,898.71,296.68
5170,C934521,P627467,2025-04-18,5,4574.95,1264.45
5171,C691564,P835266,2023-05-11,3,2543.5,215.0
5172,C353953,P484060,2024-12-06,6,3248.45,544.51
5173,C373573,P097562,2025-02-20,1,734.15,195.28
5174,C185687,P484060,2023-06-27,2,1101.54,162.78
5175,C647026,P833885,2025-07-15,4,2191.43,174.61
5176,C882843,P891377,2025-01-11,7,3602.05,81.14
5177,C920893,P880163,2023-12-07,6,6254.76,623.22
5178,C910397,P627467,2023-11-25,4,4625.98,45.54
5179,C058008,P800050,2023-10-31,1,618.44,78.35
5180,C934521,P273314,2024-11-18,2,512.29,147.39
5181,C563213,P157866,2024-01-05,5,821.91,163.49
5182,C761747,P302996,2024-04-12,7,985.05,224.13
5183,C991202,P207957,2023-09-01,5,5045.22,446.98
5184,C985574,P429026,2025-03-12,3,2504.41,439.91
5185,C344214,P848742,2024-02-21,5,1047.82,97.73
5186,C677641,P367946,2023-11-11,2,1310.88,399.86
5187,C224502,P484060,2023-01-24,7,3350.15,1074.97
5188,C391908,P864947,2024-10-18,7,4106.33,856.04
5189,C053749,P208124,2023-03-02,3,3087.19,128.66
5190,C193408,P375734,2025-03-30,2,1640.25,184.53
5191,C582636,P367946,2025-04-24,3,2468.63,97.48
5192,C921714,P814985,2023-12-31,7,2561.96,114.07
5193,C083929,P798627,2025-03-08,7,2656.3,832.64
5194,C617575,P107697,2023-07-18,5,1123.86,159.29
5195,C991202,P273314,2025-02-02,1,328.92,0.92
5196,C033211,P649669,2023-05-23,6,5594.96,785.2
5197,C875138,P856438,2024-07-18,8,8011.99,99.69
5198,C744441,P961816,2023-05-30,1,1047.47,12.35
5199,C746305,P222288,2025-07-23,5,823.34,133.71
5200,C563213,P785818,2025-01-22,3,516.12,35.01
5201,C336836,P883409,2024-04-19,2,699.79,26.27
5202,C894333,P273314,2023-10-30,6,1886.88,92.16
5203,C211686,P471980,2023-12-06,1,719.61,154.36
5204,C697485,P498694,2024-02-14,1,549.45,138.66
5205,C785244,P159362,2024-07-19,1,712.99,32.33
5206,C443425,P436451,2023-01-14,7,5388.16,1311.82
5207,C721441,P553619,2023-09-27,8,3802.22,1191.86
5208,C385603,P465110,2023-02-12,1,318.67,21.9
5209,C921714,P428001,2025-01-16,6,5226.28,638.78
5210,C708207,P835266,2023-07-29,1,897.94,21.56
5211,C621743,P980619,2024-10-04,6,5333.77,644.81
5212,C092090,P571543,2024-06-11,8,5534.55,846.89
5213,C457719,P885695,2025-01-15,7,5817.61,553.65
5214,C347203,P384081,2023-03-17,4,373.34,40.26
5215,C899814,P367946,2024-10-24,3,1998.33,567.78
5216,C671671,P918103,2025-06-24,2,570.76,188.3
5217,C168088,P357660,2024-07-23,7,3269.44,7.47
5218,C007855,P306313,2025-04-30,5,953.07,190.18
5219,C910316,P010283,2025-02-10,1,135.81,7.69
5220,C687203,P710221,2023-12-04,2,19.04,4.46
5221,C909474,P065667,2025-05-27,6,291.32,65.02
5222,C558653,P375227,2025-01-05,5,1927.34,160.81
5223,C874462,P045043,2023-09-23,8,5715.68,1448.8
5224,C121280,P175136,2024-01-06,4,1673.94,139.46
5225,C899595,P775751,2023-09-03,6,2465.81,698.23
5226,C185687,P157866,2024-04-30,4,662.27,126.05
5227,C370294,P980619,2025-01-16,4,3860.08,125.64
5228,C909474,P106633,2024-05-20,1,410.32,103.84
5229,C686926,P436656,2025-02-16,7,1190.5,304.49
5230,C967323,P900194,2025-05-04,6,1734.29,182.05
5231,C177191,P661845,2024-08-30,3,451.94,45.73
5232,C064761,P309407,2024-11-10,3,2155.93,601.58
5233,C327379,P387975,2025-07-16,3,1230.47,268.69
5234,C602276,P062363,2024-06-23,4,4118.82,165.22
5235,C378313,P710221,2023-02-12,7,63.78,18.47
5236,C425571,P465110,2024-03-13,5,1412.72,290.13
5237,C971194,P229314,2025-07-17,7,4954.29,942.16
5238,C193198,P208124,2024-09-17,7,6981.13,522.52
5239,C434670,P571543,2024-05-06,5,3256.46,731.94
5240,C561221,P722265,2025-04-30,8,3436.34,313.82
5241,C035403,P371270,2024-01-01,4,3869.54,80.14
5242,C664434,P155817,2025-07-07,6,265.14,54.66
5243,C739001,P980619,2024-09-06,3,2298.94,690.35
5244,C350253,P382115,2023-10-09,8,5935.5,1888.18
5245,C882843,P627467,2024-12-23,5,4422.28,1417.12
5246,C007335,P961816,2024-03-14,8,7793.43,685.13
5247,C670454,P429026,2025-03-19,8,7018.47,833.05
5248,C643312,P329645,2023-10-02,7,98.98,9.66
5249,C446753,P069861,2025-02-24,6,4525.34,1093.84
5250,C181933,P720285,2025-06-27,2,1578.01,284.71
5251,C314388,P107697,2024-09-05,7,1689.71,106.7
5252,C819855,P373228,2025-07-24,1,59.36,9.78
5253,C822594,P442180,2025-01-24,3,466.24,7.22
5254,C728645,P525569,2025-03-14,4,2869.33,759.43
5255,C746721,P722265,2024-08-12,8,3138.69,611.47
5256,C647026,P696956,2025-08-02,5,4115.03,154.32
5257,C668177,P116216,2025-02-16,4,3781.29,312.47
5258,C064761,P414772,2024-05-06,7,4143.88,473.53
5259,C438214,P798627,2024-10-05,5,2220.53,271.57
5260,C391908,P175136,2023-03-26,1,422.23,31.12
5261,C588274,P993502,2025-07-20,5,4494.52,721.88
5262,C918287,P825163,2025-06-10,4,3840.51,473.01
5263,C999288,P195857,2025-03-24,7,3661.81,407.15
5264,C198895,P229314,2023-04-17,6,4641.82,412.28
5265,C006026,P367946,2025-06-20,1,781.58,73.79
5266,C327391,P450984,2025-07-02,7,6501.56,67.17
5267,C181933,P229314,2025-05-26,5,3231.05,980.7
5268,C387619,P238925,2024-05-22,3,391.42,4.76
5269,C593378,P679216,2024-02-09,5,4874.7,901.1
5270,C326321,P772985,2024-09-05,3,2077.73,448.84
5271,C272914,P157866,2024-03-31,3,472.55,118.69
5272,C750803,P275389,2023-06-24,2,1865.12,525.66
5273,C285751,P155817,2025-01-09,4,183.51,29.69
5274,C225258,P814985,2024-04-09,6,1792.13,501.61
5275,C426280,P238925,2023-04-02,3,357.92,38.26
5276,C442637,P835266,2023-08-11,6,4968.52,548.48
5277,C166307,P736478,2023-10-01,5,3000.95,690.7
5278,C500265,P944501,2024-07-28,1,366.23,96.06
5279,C538483,P880163,2024-11-13,2,1944.66,348.0
5280,C370499,P820680,2024-05-09,6,3127.76,319.12
5281,C551245,P812662,2024-11-24,5,2743.14,221.56
5282,C825533,P414772,2023-12-14,4,2195.13,443.39
5283,C877345,P937934,2024-09-26,3,2668.69,398.78
5284,C260803,P841579,2024-06-13,6,3892.52,773.32
5285,C670326,P908105,2024-03-26,8,4613.21,561.99
5286,C063646,P302996,2024-08-19,1,151.95,20.79
5287,C516539,P722265,2023-11-07,5,1963.77,380.08
5288,C991202,P710221,2024-10-15,5,55.48,3.27
5289,C263770,P207957,2024-07-03,8,7343.64,1443.88
5290,C644249,P029248,2025-05-30,7,3285.36,822.24
5291,C620251,P848742,2025-01-13,1,181.57,47.54
5292,C502141,P676501,2024-05-13,7,334.71,103.77
5293,C391908,P097562,2023-11-02,2,1698.17,160.69
5294,C565720,P222288,2024-04-22,2,287.68,95.14
5295,C064761,P175136,2023-04-23,2,691.42,215.28
5296,C529393,P208944,2024-04-18,8,3282.29,897.39
5297,C263770,P159362,2024-09-21,5,3502.64,223.96
5298,C918287,P436451,2024-12-11,8,7401.58,255.54
5299,C230731,P162734,2024-04-24,6,471.09,52.53
5300,C266092,P329645,2023-12-17,5,65.03,12.57
5301,C121280,P229314,2023-11-13,2,1518.96,165.74
5302,C353289,P195857,2024-04-23,4,1964.97,360.15
5303,C761747,P661845,2023-09-01,3,430.93,66.74
5304,C333840,P442180,2024-07-19,1,124.91,32.91
5305,C384514,P473890,2025-03-15,6,475.97,65.83
